IDC;CNPJ Cliente;Desc estab;UF do Cliente;Cod Item Cliente;Desc Item Cliente;Marca Cliente;Cod Item;Desc Item;Marca da resposta;Qtd.;Status;Motivo da Rejeição;Data Inicial;Val. Unit.;Data de Encerramento;Estab;Vendedor;Valor Total;Região;Família;Data Resposta
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;211492;tagrisso 80mg cp revest - qt (npad);ASTRAZENECA DO BRASIL LTDA;5,00046E+12;tagrisso 80mg;ASTRAZENECA DO BRASIL LTDA;120;Confirmado;;14/07/2025;R$ 1.023,63;15/07/2025;Filial;18132-Farma Pontual;R$ 122.835,44;Sul;Dietas enterais;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;211492;tagrisso 80mg cp revest - qt (npad);ASTRAZENECA DO BRASIL LTDA;5,00046E+12;tagrisso 80mg;ASTRAZENECA DO BRASIL LTDA;120;Confirmado;;14/07/2025;R$ 1.023,63;15/07/2025;Filial;18132-Farma Pontual;R$ 122.835,44;Sul;Medicamentos;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;241554;cabometyx 40mg cp revest - qt (npad);SEM VINCULO;CABOMETYX 40 MG COM REV CT FR PLAS PEAD OPC X 30;cabometyx;IPSEN FARMACEUTICA LTDA;30;Perdido;;14/07/2025;R$ 1.352,19;15/07/2025;Filial;18132-Farma Pontual;R$ 40.565,77;Sul;Dietas enterais;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;241554;cabometyx 40mg cp revest - qt (npad);SEM VINCULO;CABOMETYX 40 MG COM REV CT FR PLAS PEAD OPC X 30;cabometyx;IPSEN FARMACEUTICA LTDA;30;Perdido;;14/07/2025;R$ 1.352,19;15/07/2025;Filial;18132-Farma Pontual;R$ 40.565,77;Sul;Medicamentos;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;224889;tagrisso 40mg cp revest - qt (npad);ASTRAZENECA DO BRASIL LTDA;7777522755;tagrisso 40mg;ASTRAZENECA DO BRASIL LTDA;60;Confirmado;;14/07/2025;R$ 1.023,63;15/07/2025;Filial;18132-Farma Pontual;R$ 61.417,72;Sul;Dietas enterais;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;224889;tagrisso 40mg cp revest - qt (npad);ASTRAZENECA DO BRASIL LTDA;7777522755;tagrisso 40mg;ASTRAZENECA DO BRASIL LTDA;60;Confirmado;;14/07/2025;R$ 1.023,63;15/07/2025;Filial;18132-Farma Pontual;R$ 61.417,72;Sul;Medicamentos;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;216809;lynparza 150mg cp rev - qt (npad);ASTRAZENECA DO BRASIL LTDA;5,00046E+12;lynparza 150mg;ASTRAZENECA DO BRASIL LTDA;224;Confirmado;;14/07/2025;R$ 239,81;15/07/2025;Filial;18132-Farma Pontual;R$ 53.718,04;Sul;Dietas enterais;15/07/2025
446630;9,26858E+13;Hosp. Moinhos De Vento (Poa/Rs) (Hmv);RS;216809;lynparza 150mg cp rev - qt (npad);ASTRAZENECA DO BRASIL LTDA;5,00046E+12;lynparza 150mg;ASTRAZENECA DO BRASIL LTDA;224;Confirmado;;14/07/2025;R$ 239,81;15/07/2025;Filial;18132-Farma Pontual;R$ 53.718,04;Sul;Medicamentos;15/07/2025
446476;5,98478E+13;Austa Clínicas (Austa Clinicas);SP;710;actemra 162mg sc;SEM VINCULO;7896226506883DF;actemra sc;ROCHE;8;Confirmado;;14/07/2025;R$ 1.381,01;15/07/2025;Filial;18132-Farma Pontual;R$ 11.048,08;Sudeste;Medicamentos;14/07/2025
446476;5,98478E+13;Austa Clínicas (Austa Clinicas);SP;420301;jemperli - 50 mg/ml sol dil infus iv ct fa vd trans x 10 ml;SEM VINCULO;7,89602E+12;jemperli 1fa 10ml 50mg/ml inj;GSK OTC;1;Confirmado;;14/07/2025;R$ 28.920,45;15/07/2025;Filial;18132-Farma Pontual;R$ 28.920,45;Sudeste;Medicamentos;14/07/2025
446365;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99858;nubeqa 300 mg;BAYER S A ;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;1200;Perdido;;14/07/2025;R$ 88,60;15/07/2025;Filial;18132-Farma Pontual;R$ 106.320,00;Centro-Oeste;Dietas enterais;14/07/2025
446365;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99858;nubeqa 300 mg;BAYER S A ;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;1200;Perdido;;14/07/2025;R$ 88,60;15/07/2025;Filial;18132-Farma Pontual;R$ 106.320,00;Centro-Oeste;Medicamentos;14/07/2025
446207;00708923000283;Instituto De Oncologia Do Paraná (Curitiba/Pr) (Oncoville);PR;48543;zoladex 3,6mg seringa;ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex 3,6mg depot;ASTRAZENECA DO BRASIL LTDA;40;Perdido;;14/07/2025;R$ 382,18;14/07/2025;FarmaPontual;47325-José Luiz  Freitas Bruschi;R$ 15.287,20;Sul;Medicamentos;14/07/2025
446207;00708923000283;Instituto De Oncologia Do Paraná (Curitiba/Pr) (Oncoville);PR;13492;zoladex 10.8mg seringa;ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex la 10,8mg;ASTRAZENECA DO BRASIL LTDA;10;Perdido;;14/07/2025;R$ 693,12;14/07/2025;FarmaPontual;47325-José Luiz  Freitas Bruschi;R$ 6.931,20;Sul;Medicamentos;14/07/2025
445399;6,26384E+13;Trasmontano (Transmontano);SP;59506;toxina botulinica 50mg ;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;1;Perdido;;11/07/2025;R$ 2.244,41;14/07/2025;Filial;18132-Farma Pontual;R$ 2.244,41;Sudeste;Medicamentos;11/07/2025
445507;9,2815E+13;Hosp. Santa Casa Porto Alegre (Porto Alegre/Rs) (Sc Porto Alegre);RS;165499;durvalumabe solucao injetavel 50mg/ml 2,4ml##®;ASTRAZENECA DO BRASIL LTDA;12563;imfinzi iv 120mg/2,4 ml (50 mg/ml) fra/amp 2,4ml;ASTRAZENECA DO BRASIL LTDA;2;Confirmado;;11/07/2025;R$ 2.741,99;14/07/2025;Filial;18132-Farma Pontual;R$ 5.483,98;Sul;Medicamentos;11/07/2025
445813;1,66765E+13;Rede Mater Dei Saúde (Bet-Contagem);MG;117705;osimertinibe 80mg comp rev - tagrisso;ASTRAZENECA DO BRASIL LTDA;5,00046E+12;tagrisso 80mg;ASTRAZENECA DO BRASIL LTDA;30;Perdido;;11/07/2025;R$ 1.110,97;11/07/2025;Filial;18132-Farma Pontual;R$ 33.329,00;Sudeste;Dietas enterais;11/07/2025
445813;1,66765E+13;Rede Mater Dei Saúde (Bet-Contagem);MG;117705;osimertinibe 80mg comp rev - tagrisso;ASTRAZENECA DO BRASIL LTDA;5,00046E+12;tagrisso 80mg;ASTRAZENECA DO BRASIL LTDA;30;Perdido;;11/07/2025;R$ 1.110,97;11/07/2025;Filial;18132-Farma Pontual;R$ 33.329,00;Sudeste;Medicamentos;11/07/2025
445835;6,15904E+13;Hosp. Sírio Libanes (São Paulo/Sp) (Brasília Iv);DF;446981;ropolivy 30mg inj;SEM VINCULO;7,61333E+12;ropolivy 1fa 30mg sol inj;ROCHE;10;Confirmado;;11/07/2025;R$ 14.751,98;11/07/2025;Filial;18132-Farma Pontual;R$ 147.519,80;Centro-Oeste;Medicamentos;11/07/2025
445910;4,86284E+13;Unimed Americana (H. Sta Barbara);SP;22937;belimumabe 400mg;GLAXOSMITHKLINE BRASIL LTDA;7,89602E+12;benlysta iv 400mg / 20ml 1 fr ampola;GLAXOSMITHKLINE BRASIL LTDA;2;Perdido;;11/07/2025;R$ 2.838,74;11/07/2025;Filial;18132-Farma Pontual;R$ 5.677,48;Sudeste;Dietas enterais;11/07/2025
445910;4,86284E+13;Unimed Americana (H. Sta Barbara);SP;22937;belimumabe 400mg;GLAXOSMITHKLINE BRASIL LTDA;7,89602E+12;benlysta iv 400mg / 20ml 1 fr ampola;GLAXOSMITHKLINE BRASIL LTDA;2;Perdido;;11/07/2025;R$ 2.838,74;11/07/2025;Filial;18132-Farma Pontual;R$ 5.677,48;Sudeste;Medicamentos;11/07/2025
445910;4,86284E+13;Unimed Americana (H. Sta Barbara);SP;22981;belimumabe 120mg;GLAXOSMITHKLINE BRASIL LTDA;7,89602E+12;benlysta iv 120mg/5ml;GLAXOSMITHKLINE BRASIL LTDA;1;Perdido;;11/07/2025;R$ 851,63;11/07/2025;Filial;18132-Farma Pontual;R$ 851,63;Sudeste;Dietas enterais;11/07/2025
445910;4,86284E+13;Unimed Americana (H. Sta Barbara);SP;22981;belimumabe 120mg;GLAXOSMITHKLINE BRASIL LTDA;7,89602E+12;benlysta iv 120mg/5ml;GLAXOSMITHKLINE BRASIL LTDA;1;Perdido;;11/07/2025;R$ 851,63;11/07/2025;Filial;18132-Farma Pontual;R$ 851,63;Sudeste;Medicamentos;11/07/2025
445780;5,98478E+13;Austa Clínicas (Austa Clinicas);SP;35475;stivarga 40mg;SEM VINCULO;7,89111E+12;stivarga 40mg;BAYER S A ;168;Perdido;;11/07/2025;R$ 192,88;14/07/2025;Filial;18132-Farma Pontual;R$ 32.403,84;Sudeste;Medicamentos;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Materiais de Laboratório e Banco de Sangue;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Materiais Odontológicos;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Materiais Médicos;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Dietas enterais;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Medicamentos;11/07/2025
445741;4,4456E+13;Unimed Bauru (Matriz);SP;34008;darolutamida 300 mg - cpds;SEM VINCULO;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;360;Confirmado;;11/07/2025;R$ 89,44;11/07/2025;Filial;18132-Farma Pontual;R$ 32.197,75;Sudeste;Gêneros Alimentícios;11/07/2025
445399;6,26384E+13;Trasmontano (Transmontano);SP;58905;secuquinumabe 300mg cosentyx ;SEM VINCULO;7,89626E+12;cosentyx 300 mg/2ml autoinj 1 ct;NOVARTIS BIOCIENCIAS S A;1;Confirmado;;11/07/2025;R$ 8.520,48;14/07/2025;Filial;18132-Farma Pontual;R$ 8.520,48;Sudeste;Medicamentos;11/07/2025
444486;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;212492;imfinzi (durvalumabe) 500mg/10ml solução injetável;SEM VINCULO;12896;imfinzi iv 500 mg/10 ml (50 mg/ml) fra/amp 10ml;ASTRAZENECA DO BRASIL LTDA;10;Perdido;;10/07/2025;R$ 12.835,32;10/07/2025;Filial;18132-Farma Pontual;R$ 128.353,20;Sul;Medicamentos;10/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99790;actemra 162 mg/0,9 ml subcutanea;ROCHE;7,89623E+12;actemra 4ser preenc 162mg 0,9ml inj;ROCHE;20;Perdido;;10/07/2025;R$ 1.459,72;11/07/2025;Filial;18132-Farma Pontual;R$ 29.194,40;Centro-Oeste;Medicamentos;11/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99822;fasenra 30mg/ml seringa 1ml;ASTRAZENECA DO BRASIL LTDA;FASENRA 1SER PREENC 1ML 30MG/ML + CAN APLIC INJ;fasenra;ASTRAZENECA DO BRASIL LTDA;2;Confirmado;;10/07/2025;R$ 11.360,51;11/07/2025;Filial;18132-Farma Pontual;R$ 22.721,02;Centro-Oeste;Dietas enterais;11/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99822;fasenra 30mg/ml seringa 1ml;ASTRAZENECA DO BRASIL LTDA;FASENRA 1SER PREENC 1ML 30MG/ML + CAN APLIC INJ;fasenra;ASTRAZENECA DO BRASIL LTDA;2;Confirmado;;10/07/2025;R$ 11.360,51;11/07/2025;Filial;18132-Farma Pontual;R$ 22.721,02;Centro-Oeste;Medicamentos;11/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99862;ocrevus 300mg frasco 10ml;ROCHE;7,61333E+12;ocrevus 1fa 10ml 30mg/ml inj;ROCHE;4;Perdido;;10/07/2025;R$ 41.990,96;11/07/2025;Filial;18132-Farma Pontual;R$ 167.963,84;Centro-Oeste;Dietas enterais;11/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99862;ocrevus 300mg frasco 10ml;ROCHE;7,61333E+12;ocrevus 1fa 10ml 30mg/ml inj;ROCHE;4;Perdido;;10/07/2025;R$ 41.990,96;11/07/2025;Filial;18132-Farma Pontual;R$ 167.963,84;Centro-Oeste;Medicamentos;11/07/2025
445341;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99790;actemra 162 mg/0,9 ml subcutanea;ROCHE;7,89623E+12;actemra 4ser preenc 162mg 0,9ml inj;ROCHE;20;Perdido;;10/07/2025;R$ 1.459,72;11/07/2025;Filial;18132-Farma Pontual;R$ 29.194,40;Centro-Oeste;Dietas enterais;11/07/2025
445229;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;31860;tezspire 210mg/1,91ml caneta sc;SEM VINCULO;5,00046E+12;tezspire 1ser preenc 1,91ml 210mg + can aplic;ASTRAZENECA DO BRASIL LTDA;1;Perdido;;10/07/2025;R$ 9.422,09;11/07/2025;Filial;18132-Farma Pontual;R$ 9.422,09;Sul;Dietas enterais;11/07/2025
445229;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;31860;tezspire 210mg/1,91ml caneta sc;SEM VINCULO;5,00046E+12;tezspire 1ser preenc 1,91ml 210mg + can aplic;ASTRAZENECA DO BRASIL LTDA;1;Perdido;;10/07/2025;R$ 9.422,09;11/07/2025;Filial;18132-Farma Pontual;R$ 9.422,09;Sul;Medicamentos;11/07/2025
445323;5,98478E+13;Austa Clínicas (Austa Clinicas);SP;418114;calquence 100 mg cap dura ct bl al al x 60;SEM VINCULO;5,00046E+12;calquence;ASTRAZENECA DO BRASIL LTDA;60;Perdido;;10/07/2025;R$ 483,97;11/07/2025;Filial;18132-Farma Pontual;R$ 29.038,32;Sudeste;Medicamentos;11/07/2025
445217;6,57328E+13;Hosp. Unimed Birigui (Hosp. Unimed);SP;77154;mepolizumabe 100mg/ml- sol. inj. (ser. preench+adapt.+ag);SEM VINCULO;7,89602E+12;nucala 100 mg/ml sol + ct aplic;GLAXOSMITHKLINE BRASIL LTDA;1;Confirmado;;10/07/2025;R$ 8.433,79;11/07/2025;Filial;18132-Farma Pontual;R$ 8.433,79;Sudeste;Medicamentos;11/07/2025
445229;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;22079;paclitaxel 100mg/16,7ml fa g accord;SEM VINCULO;7,8989E+12;paclitaxel 1fa 16,7ml 6mg/ml inj;ACCORD FARMACEUTICA LTDA;15;Confirmado;;10/07/2025;R$ 41,88;11/07/2025;Filial;18132-Farma Pontual;R$ 628,20;Sul;Dietas enterais;11/07/2025
445229;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;22079;paclitaxel 100mg/16,7ml fa g accord;SEM VINCULO;7,8989E+12;paclitaxel 1fa 16,7ml 6mg/ml inj;ACCORD FARMACEUTICA LTDA;15;Confirmado;;10/07/2025;R$ 41,88;11/07/2025;Filial;18132-Farma Pontual;R$ 628,20;Sul;Medicamentos;11/07/2025
445143;9,2815E+13;Hosp. Santa Casa Porto Alegre (Porto Alegre/Rs) (Sc Porto Alegre);RS;165499;durvalumabe solucao injetavel 50mg/ml 2,4ml##®;ASTRAZENECA DO BRASIL LTDA;12563;imfinzi iv 120mg/2,4 ml (50 mg/ml) fra/amp 2,4ml;ASTRAZENECA DO BRASIL LTDA;5;Perdido;;10/07/2025;R$ 2.741,99;11/07/2025;Filial;18132-Farma Pontual;R$ 13.709,95;Sul;Medicamentos;10/07/2025
445243;6,29329E+13;Inst. Bras. De Controle Do Cancer (Ibcc) - Mooca (Ibcc - Mooca);SP;84538;sugamadex 100mg/ml injetavel - 2ml;SEM VINCULO;7,9081E+12;sugamadex sódico 100 mg/ml sol inj/dil infus iv fa x 2 ml;CAMBER;80;Perdido;;10/07/2025;R$ 40,94;10/07/2025;Filial;18132-Farma Pontual;R$ 3.275,20;Sudeste;Medicamentos;10/07/2025
445006;6,15904E+13;Hosp. Sírio Libanes (São Paulo/Sp) (Bela Vista);SP;309094;tecentriq 1200mg/20ml sol inj;ROCHE;7896226507118DF;tecentriq 1200mg;ROCHE;27;Confirmado;;10/07/2025;R$ 21.127,44;10/07/2025;Filial;18132-Farma Pontual;R$ 570.440,88;Sudeste;Medicamentos;10/07/2025
444522;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;14784;stivarga 40mg comp;SEM VINCULO;7,89111E+12;stivarga 40mg;BAYER S A ;84;Confirmado;;10/07/2025;R$ 166,56;11/07/2025;Filial;18132-Farma Pontual;R$ 13.991,36;Sul;Dietas enterais;10/07/2025
444522;7,86138E+13;Hosp. Evangélico De Londrina (Matriz);PR;14784;stivarga 40mg comp;SEM VINCULO;7,89111E+12;stivarga 40mg;BAYER S A ;84;Confirmado;;10/07/2025;R$ 166,56;11/07/2025;Filial;18132-Farma Pontual;R$ 13.991,36;Sul;Medicamentos;10/07/2025
444771;6,29329E+13;Inst. Bras. De Controle Do Cancer (Ibcc) - Mooca (Ibcc - Mooca);SP;91684;imfinzi 50mg/ml injetavel - 10ml (durvalumabe);ASTRAZENECA DO BRASIL LTDA;12896;imfinzi iv 500 mg/10 ml (50 mg/ml) fra/amp 10ml;ASTRAZENECA DO BRASIL LTDA;3;Confirmado;;10/07/2025;R$ 13.377,14;10/07/2025;Filial;18132-Farma Pontual;R$ 40.131,42;Sudeste;Medicamentos;10/07/2025
444570;06288135001314;4health - Unimed Três Vales (Utv);MG;4780;belimumabe 120 mg frasco ampola (benlysta);SEM VINCULO;7,89602E+12;benlysta iv 120mg/5ml;GSK OTC;10;Confirmado;;10/07/2025;R$ 851,63;10/07/2025;Filial;18132-Farma Pontual;R$ 8.516,30;Sudeste;Dietas enterais;10/07/2025
444570;06288135001314;4health - Unimed Três Vales (Utv);MG;4780;belimumabe 120 mg frasco ampola (benlysta);SEM VINCULO;7,89602E+12;benlysta iv 120mg/5ml;GSK OTC;10;Confirmado;;10/07/2025;R$ 851,63;10/07/2025;Filial;18132-Farma Pontual;R$ 8.516,30;Sudeste;Medicamentos;10/07/2025
444486;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;212494;imfinzi (durvalumabe) 120mg/2,4ml solução injetável ;SEM VINCULO;12563;imfinzi iv 120mg/2,4 ml (50 mg/ml) fra/amp 2,4ml;ASTRAZENECA DO BRASIL LTDA;1;Perdido;;10/07/2025;R$ 3.080,45;10/07/2025;Filial;18132-Farma Pontual;R$ 3.080,45;Sul;Dietas enterais;10/07/2025
444486;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;212494;imfinzi (durvalumabe) 120mg/2,4ml solução injetável ;SEM VINCULO;12563;imfinzi iv 120mg/2,4 ml (50 mg/ml) fra/amp 2,4ml;ASTRAZENECA DO BRASIL LTDA;1;Perdido;;10/07/2025;R$ 3.080,45;10/07/2025;Filial;18132-Farma Pontual;R$ 3.080,45;Sul;Medicamentos;10/07/2025
444486;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;212492;imfinzi (durvalumabe) 500mg/10ml solução injetável;SEM VINCULO;12896;imfinzi iv 500 mg/10 ml (50 mg/ml) fra/amp 10ml;ASTRAZENECA DO BRASIL LTDA;10;Perdido;;10/07/2025;R$ 12.835,32;10/07/2025;Filial;18132-Farma Pontual;R$ 128.353,20;Sul;Dietas enterais;10/07/2025
444232;03315918000541;Unimed Campo Grande (Unimed Cg);MS;97621;lokelma 5 g po sus or env al plas pet/pebdl opc x 30;ASTRAZENECA DO BRASIL LTDA;5,00046E+12;lokelma cx 30;ASTRAZENECA DO BRASIL LTDA;30;Confirmado;;09/07/2025;R$ 52,71;09/07/2025;Filial;18132-Farma Pontual;R$ 1.581,37;Centro-Oeste;Medicamentos;09/07/2025
444344;7,67672E+13;Unimed Maringá (Ciasu Unimed);PR;212391;cabozantinibe 20 mg c/30 cp;IPSEN FARMACEUTICA LTDA;CABOMETYX 20 MG COM REV CT FR PLAS PEAD OPC X 30;cabometyx;IPSEN FARMACEUTICA LTDA;180;Perdido;;09/07/2025;R$ 683,01;10/07/2025;Filial;18132-Farma Pontual;R$ 122.941,85;Sul;Medicamentos;09/07/2025
444069;9,2815E+13;Hosp. Santa Casa Porto Alegre (Porto Alegre/Rs) (Sc Porto Alegre);RS;154990;atezolizumabe solucao para diluicao para infusao 60mg/ml 20ml## ®;ROCHE;7896226507118DF;tecentriq 1200mg;ROCHE;3;Perdido;;09/07/2025;R$ 24.463,35;10/07/2025;Filial;18132-Farma Pontual;R$ 73.390,05;Sul;Medicamentos;09/07/2025
444342;7,67672E+13;Unimed Maringá (Ciasu Unimed);PR;206325;darolutamida 300 mg (nubeqa) cx c/ 120 cp ;BAYER S A ;7,89111E+12;nubeqa 300 mg com rev fr x 120;BAYER S A ;600;Perdido;;09/07/2025;R$ 89,44;10/07/2025;Filial;18132-Farma Pontual;R$ 53.662,92;Sul;Medicamentos;09/07/2025
444232;03315918000541;Unimed Campo Grande (Unimed Cg);MS;98449;xylestesin 2% isobarica 5ml amp;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ;7,89668E+12;xylestesin 2% isobárico-40 est x 1ampx5ml;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ;400;Confirmado;;09/07/2025;R$ 3,15;09/07/2025;Filial;18132-Farma Pontual;R$ 1.260,00;Centro-Oeste;Dietas enterais;09/07/2025
444232;03315918000541;Unimed Campo Grande (Unimed Cg);MS;98449;xylestesin 2% isobarica 5ml amp;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ;7,89668E+12;xylestesin 2% isobárico-40 est x 1ampx5ml;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA ;400;Confirmado;;09/07/2025;R$ 3,15;09/07/2025;Filial;18132-Farma Pontual;R$ 1.260,00;Centro-Oeste;Medicamentos;09/07/2025
444232;03315918000541;Unimed Campo Grande (Unimed Cg);MS;97621;lokelma 5 g po sus or env al plas pet/pebdl opc x 30;ASTRAZENECA DO BRASIL LTDA;5,00046E+12;lokelma cx 30;ASTRAZENECA DO BRASIL LTDA;30;Confirmado;;09/07/2025;R$ 52,71;09/07/2025;Filial;18132-Farma Pontual;R$ 1.581,37;Centro-Oeste;Dietas enterais;09/07/2025
443163;7,36967E+13;Hosp. Adventista Silvestre Rio (Has);RJ;25898;sugamadex sódico 100 mg/ml 2 ml;SEM VINCULO;7,9081E+12;sugamadex sódico 100 mg/ml sol inj/dil infus iv fa x 2 ml;CAMBER;50;Perdido;;08/07/2025;R$ 40,74;09/07/2025;FarmaPontual;18132-Farma Pontual;R$ 2.037,00;Sudeste;Medicamentos;08/07/2025
443423;9,2815E+13;Hosp. Santa Casa Porto Alegre (Porto Alegre/Rs) (Sc Porto Alegre);RS;154990;atezolizumabe solucao para diluicao para infusao 60mg/ml 20ml## ®;ROCHE;7896226507118DF;tecentriq 1200mg;ROCHE;3;Perdido;;08/07/2025;R$ 24.710,45;09/07/2025;Filial;18132-Farma Pontual;R$ 74.131,35;Sul;Medicamentos;08/07/2025
443865;08680639000681;Hosp. Unimed João Pessoa (João Pessoa/Pb) (Cac);PB;38005;kadcyla 100mg fr amp.;ROCHE;7,89623E+12;kadcyla 100mg;ROCHE;3;Perdido;;08/07/2025;R$ 9.315,37;08/07/2025;Filial;18132-Farma Pontual;R$ 27.946,11;Nordeste;Medicamentos;08/07/2025
443464;6,26384E+13;Trasmontano (Transmontano);SP;54665;atezolizumabe 1200 tecentriq ;SEM VINCULO;7896226507118DF;tecentriq 1200mg;ROCHE;1;Confirmado;;08/07/2025;R$ 25.145,69;08/07/2025;Filial;18132-Farma Pontual;R$ 25.145,69;Sudeste;Medicamentos;08/07/2025
443547;08680639000681;Hosp. Unimed João Pessoa (João Pessoa/Pb) (Cac);PB;64783;lokelma 5g sache;SEM VINCULO;5,00046E+12;lokelma cx 30;ASTRAZENECA DO BRASIL LTDA;90;Perdido;;08/07/2025;R$ 51,41;08/07/2025;FarmaPontual;18132-Farma Pontual;R$ 4.626,72;Nordeste;Medicamentos;08/07/2025
443405;7,86331E+13;Hosp. De Câncer Londrina (Londrina /Pr) (Hc Londrina);PR;58544;durvalumabe 500mg f/a 10ml;ASTRAZENECA DO BRASIL LTDA;12896;imfinzi iv 500 mg/10 ml (50 mg/ml) fra/amp 10ml;ASTRAZENECA DO BRASIL LTDA;15;Perdido;;08/07/2025;R$ 12.941,18;09/07/2025;Filial;18132-Farma Pontual;R$ 194.117,70;Sul;Medicamentos;08/07/2025
443415;7,6708E+13;Centro De Oncologia Do Paraná (Cop - Oncoville);PR;57294;nucala 100mg sol.inj.;SEM VINCULO;7,89602E+12;nucala 100 mg/ml sol + ct aplic;GLAXOSMITHKLINE BRASIL LTDA;1;Perdido;;08/07/2025;R$ 8.754,27;15/07/2025;Filial;18132-Farma Pontual;R$ 8.754,27;Sul;Medicamentos;08/07/2025
443415;7,6708E+13;Centro De Oncologia Do Paraná (Cop - Oncoville);PR;58937;jemperli 500mg sol. inj.;SEM VINCULO;7,89602E+12;jemperli 1fa 10ml 50mg/ml inj;GLAXOSMITHKLINE BRASIL LTDA;1;Perdido;;08/07/2025;R$ 28.146,25;15/07/2025;Filial;18132-Farma Pontual;R$ 28.146,25;Sul;Medicamentos;08/07/2025
443415;7,6708E+13;Centro De Oncologia Do Paraná (Cop - Oncoville);PR;59166;benlysta 400mg pó liof. inj.;SEM VINCULO;7,89602E+12;benlysta iv 400mg / 20ml 1 fr ampola;GLAXOSMITHKLINE BRASIL LTDA;2;Perdido;;08/07/2025;R$ 2.971,78;15/07/2025;Filial;18132-Farma Pontual;R$ 5.943,56;Sul;Medicamentos;08/07/2025
